285.6,25.72,100.193,4.32
296.1,28.16,100.272,3.88
305.4,30.72,100.312,3.47
307,33.15,100.339,2.73
297.3,34.4,100.284,1.92
277.1,34.17,100.213,1.31
243.7,33.25,100.116,1.33
229.1,32.08,100.07,1.92
228.1,30.75,100.019,2.69
234.1,29.49,100.024,3.31
238.8,28.39,100.093,3.79
240.7,27.06,100.197,4.07
243.1,26.26,100.275,4.43
246.3,25.93,100.327,4.76
250.4,25.68,100.401,4.98
253.3,25.4,100.432,5.13
254.5,25.18,100.416,5.22
254.8,25.05,100.356,5.27
254.6,24.87,100.312,5.33
253.6,24.75,100.266,5.37
251.7,24.54,100.241,5.23
249.7,24.39,100.232,5.07
249.1,24.18,100.257,4.89
239.1,23.98,99.926,8.52
237.6,24.89,100.016,8.42
236.3,26.62,100.097,8.46
237.1,28.58,100.149,8.79
237.9,30.55,100.135,8.91
237.1,32.1,100.091,9.04
235.1,32.47,99.985,9.23
235.3,32.21,99.909,9.32
238.1,31.39,99.853,9.3
241.8,30.53,99.797,9.42
243.6,29.52,99.828,9.4
246,27.9,99.867,9.15
246.7,26.52,99.969,8.7
248.1,25.81,100.04,8.72
250.3,25.46,100.114,8.81
252.6,25.22,100.177,8.74
255,24.93,100.193,8.6
257.1,24.72,100.156,8.44
258.2,24.49,100.116,8.18
258.3,24.35,100.037,7.86
258.4,24.17,100.004,7.56
257.5,24.05,99.963,7.11
256.1,23.89,100.003,6.68
255.6,23.78,100.043,6.33
255.4,24.77,100.044,7.37
259.4,25.65,100.135,6.83
263.2,26.92,100.234,6.23
262.1,28.42,100.285,6.07
258.4,30.19,100.285,6.11
254.1,32.63,100.191,6.39
250.5,33.47,100.087,6.96
248.1,32.74,99.999,7.32
247.2,31.87,99.96,7.54
247.2,30.51,99.902,7.78
248.1,29.54,99.906,7.89
246.5,28.42,99.99,7.39
241,26.94,100.096,6.87
237.2,26.17,100.179,7.17
237.2,25.94,100.239,7.59
239.3,25.71,100.288,7.64
241,25.55,100.317,7.58
241.7,25.35,100.3,7.54
241.8,25.19,100.256,7.54
242,25.07,100.231,7.54
241.3,24.91,100.187,7.5
240.9,24.75,100.168,7.14
241.7,24.68,100.172,6.82
244.1,24.6,100.192,6.67
252.8,23.42,100.131,7.43
253.1,24.94,100.246,7.17
254.5,27.38,100.307,7.42
255.2,30.34,100.307,7.87
253.3,32.28,100.307,7.88
249.8,32.06,100.229,7.91
245.3,32,100.138,8.09
241.7,31.6,100.05,8.31
239.8,30.94,100.019,8.47
240.6,29.8,99.98,8.8
241.5,28.68,99.992,9.03
241.4,27.64,100.076,9.07
242,26.31,100.148,9.19
244,25.6,100.216,9.38
246,25.36,100.292,9.34
246.5,25.17,100.361,9.01
246.1,25.02,100.4,8.68
245.8,24.92,100.378,8.48
246.1,24.69,100.328,8.26
245.6,24.45,100.266,7.91
245.1,24.22,100.203,7.52
245.5,24.03,100.183,7.27
246.1,23.87,100.164,7.11
246.6,23.76,100.209,6.9
266.6,23.93,100.033,6.36
265.8,25.67,100.099,5.77
266.9,28.76,100.185,5.77
269,31.73,100.209,6.34
268.2,33.39,100.132,6.55
264.4,34.56,100.024,6.72
259.1,34.52,99.882,7.01
253.8,33.86,99.802,7.35
249.9,32.78,99.721,7.73
247.1,31.41,99.67,8.14
245.8,30.03,99.688,8.56
244.3,28.69,99.771,8.61
245.2,27.15,99.873,8.56
247.7,26.29,99.975,8.6
250.8,25.95,100.082,8.44
255,25.73,100.137,8.46
258.8,25.5,100.147,8.6
261.5,25.26,100.11,8.74
263.5,25.06,100.026,8.89
265.2,24.86,99.91,8.91
266.6,24.72,99.853,8.81
267.2,24.52,99.83,8.33
267.6,24.35,99.883,7.89
268.3,24.2,99.904,7.64
268.4,24.15,100.096,4.98
270.3,26.35,100.162,4.54
276.1,30.05,100.232,4.44
279.5,33.4,100.258,3.81
270.6,35.1,100.269,2.84
245.2,35.59,100.201,2.41
223.4,35.64,100.095,2.31
213.5,34.57,100,2.49
214.5,32.78,99.935,2.79
224.5,31.19,99.912,3.35
236.2,30.25,99.931,3.9
240.7,29.34,99.982,4.08
238.3,27.75,100.025,4.15
238.2,26.93,100.1,4.42
241,26.56,100.175,4.6
246.3,26.28,100.225,4.66
250.7,26,100.239,4.67
255.3,25.76,100.224,4.55
260,25.5,100.156,4.38
264.8,25.26,100.089,4.15
269.4,25,100.05,3.94
273.3,24.82,100.019,3.63
276.6,24.57,100.011,3.43
279.6,24.39,100.067,3.39
63.8,23.18,100.349,0.52
69.8,26.26,100.437,0.74
95.6,28.58,100.521,1.34
109.1,30.66,100.542,1.79
118,31.89,100.558,2.07
124.4,32.2,100.459,2.22
132.3,31.88,100.354,2.33
141.6,31.38,100.234,2.46
151.8,30.68,100.144,2.42
167.1,29.87,100.101,2.6
179.7,29.41,100.099,2.75
187.2,28.24,100.184,2.7
192.5,26.96,100.299,2.59
198.2,26.22,100.393,2.61
205.5,26.05,100.461,2.69
210.3,26,100.484,2.91
213.3,25.66,100.51,3.14
216.5,25.5,100.453,3.41
220.7,25.3,100.392,3.64
225.2,25.06,100.322,3.77
229.2,24.84,100.245,3.76
233.8,24.56,100.209,3.44
240.2,24.19,100.247,3.12
246.3,23.63,100.304,2.83
345.6,23.19,100.35,2.06
349.4,25.7,100.403,2.27
3.4,27.8,100.464,2.2
28.5,29.65,100.516,2.33
45.3,30.68,100.543,2.57
56.3,31.25,100.495,2.71
63.5,31.41,100.38,2.81
68.5,31.31,100.308,2.77
71.7,31.3,100.217,2.44
73.3,30.51,100.173,2.04
75.7,29.39,100.187,1.78
81.1,28.67,100.206,1.62
88.6,26.95,100.283,1.53
96.7,25.95,100.364,1.37
101.4,25.64,100.432,1.17
107.9,25.38,100.476,1.14
109.9,25.07,100.507,1.09
109.6,24.64,100.454,0.94
111.6,24.36,100.391,0.73
113.9,24.13,100.329,0.52
111.1,23.98,100.246,0.41
107.9,23.78,100.211,0.28
118,23.62,100.23,0.25
128.8,23.53,100.274,0.36
259.4,24.08,100.27,5.82
258,25.04,100.336,5.63
256.9,26.56,100.375,5.34
257.9,27.96,100.401,5.66
257.5,29.45,100.382,5.68
255,30.4,100.324,5.67
250.6,30.93,100.213,5.68
245.2,30.24,100.141,5.8
241.7,29.59,100.03,6.09
241.4,28.81,99.987,6.33
242.1,27.92,99.984,6.27
242.3,26.99,100.03,6.19
244.8,26.04,100.085,6.36
247.7,25.66,100.155,6.56
250.1,25.51,100.257,6.71
253.3,25.36,100.295,6.55
256.9,25.22,100.32,6.35
258.9,25.06,100.303,6.18
259.7,24.94,100.231,6.11
259.9,24.87,100.172,6.07
260.7,24.75,100.121,6.01
261.2,24.61,100.096,5.83
261.7,24.56,100.106,5.65
262.9,24.46,100.146,5.39
42.2,24.08,100.436,3.22
30.9,24.78,100.519,2.84
21.7,25.69,100.584,2.55
26.4,26.52,100.627,2.76
31.9,27.24,100.66,2.95
36.3,27.98,100.573,2.87
47.2,29.32,100.483,2.6
63.7,29.81,100.39,2.4
78.9,29.63,100.283,2.32
85.5,29.18,100.255,2.4
84.5,28.33,100.272,2.46
80.1,27.17,100.35,2.39
72.5,25.73,100.416,2.31
61.2,24.87,100.482,2.38
52.5,24.55,100.573,2.61
46.9,24.27,100.615,2.61
39.6,24,100.574,2.47
31,23.76,100.554,2.45
23,23.71,100.48,2.57
17.3,23.7,100.391,2.81
14.5,23.65,100.333,2.96
11.3,23.56,100.294,3.13
6.7,23.47,100.308,3.31
1.2,23.78,100.333,3.48
29.4,22.91,100.526,4.28
29.6,24.75,100.626,4.16
34.6,26.5,100.689,4.03
44.6,27.95,100.738,4.39
51.1,29.38,100.738,4.51
57,30.18,100.688,4.38
63.5,30.53,100.581,4.16
70.9,30.46,100.466,3.96
77.9,29.99,100.401,3.82
83.8,29.22,100.37,3.57
86.5,28.28,100.407,3.07
84.2,27.21,100.457,2.49
79.1,25.85,100.516,2.04
71.9,24.88,100.609,1.71
61.2,24.49,100.651,1.45
48.6,24.11,100.701,1.64
43.8,23.79,100.687,2.06
41.4,23.53,100.634,2.52
39.6,23.32,100.589,2.97
38.5,23.39,100.514,3.4
38.1,23.38,100.425,3.76
39.9,23.34,100.382,3.81
41,23.22,100.402,3.81
40.9,23.08,100.442,3.84
10.8,22.05,100.456,1.61
2.5,24.64,100.52,1.71
5.4,27.35,100.545,1.52
15.5,29.25,100.592,1.32
28.8,30.67,100.563,1.24
45,31.37,100.514,1.29
63.7,31.35,100.405,1.42
81.7,31.05,100.282,1.65
93.2,30.48,100.218,1.96
104.5,29.69,100.16,2.09
114.8,28.69,100.19,2.09
122.1,27.65,100.218,1.99
124.8,26.44,100.322,1.99
128.6,25.59,100.406,1.93
134.6,25.16,100.484,1.76
139.2,24.82,100.549,1.75
141.9,24.55,100.549,1.71
144.5,24.33,100.529,1.68
146.6,24.08,100.489,1.65
149.9,23.85,100.387,1.55
152.6,23.58,100.346,1.45
152.4,23.36,100.317,1.16
153.2,23.13,100.306,0.82
158.6,22.92,100.378,0.51
26,22.56,100.509,1.96
12.7,25.02,100.58,2.23
10,27.33,100.625,2.29
18,29.15,100.663,2.29
26.2,30.37,100.642,2.26
35.7,31.06,100.553,2.21
50,31.28,100.438,2.02
70,31.18,100.342,1.9
88.1,30.86,100.23,1.82
104,30.18,100.191,1.85
115,29.26,100.197,1.91
124.4,28.04,100.257,1.92
134.9,26.37,100.314,2.12
142.2,25.4,100.389,2.35
145.5,25.06,100.467,2.41
150.7,24.75,100.516,2.18
158.5,24.44,100.536,1.82
163.3,24.14,100.503,1.49
164.8,23.89,100.48,1.15
168,23.64,100.424,0.77
182.1,23.42,100.358,0.39
211.3,23.2,100.346,0.3
235.8,23.03,100.374,0.39
254,22.84,100.384,0.55
24.8,23.97,100.311,3.74
21.5,24.35,100.429,3.66
20.2,25.93,100.501,3.59
22.6,27.63,100.586,3.86
24.9,29.24,100.582,4.24
26.8,30.72,100.54,4.47
30.1,31.81,100.426,4.49
34,32.23,100.298,4.46
38.6,31.92,100.202,4.4
39.8,31.08,100.119,4.1
38.1,29.65,100.107,3.71
40.7,28.26,100.148,3.4
48.6,26.47,100.23,3.07
65.9,25.83,100.318,2.69
78.6,25.23,100.401,2.4
87.8,24.53,100.48,2.29
91.6,23.94,100.493,2.2
88.8,23.55,100.47,1.77
71.6,23.2,100.396,1.06
3.2,22.83,100.333,0.81
327.6,22.76,100.239,1.52
320.4,22.67,100.175,2.17
322.5,22.47,100.176,2.57
328.3,22.31,100.246,2.86
318.8,21.93,100.521,2.24
325.6,24.36,100.606,2.49
334.8,26.79,100.641,2.44
359.3,29.12,100.689,2.35
21.1,30.79,100.667,2.61
33.9,31.91,100.614,3.09
39.2,32.68,100.494,3.41
41.8,32.97,100.372,3.38
43.7,32.63,100.251,3.21
47.1,31.77,100.171,3.07
53.8,30.31,100.155,2.93
67,28.72,100.192,2.77
83.5,26.77,100.242,2.9
102.6,25.25,100.336,3.33
114,24.49,100.426,3.51
120.1,23.82,100.509,3.32
123.1,23.31,100.496,2.94
125,22.83,100.475,2.43
124.7,22.39,100.454,1.83
116.3,22,100.394,1.13
70.8,21.61,100.344,0.63
8.1,21.28,100.324,0.83
340.4,20.91,100.343,1.24
328.4,20.56,100.378,1.59
258.4,21.79,100.402,4.09
260.6,24.27,100.456,3.93
259.8,27.35,100.526,3.47
259.4,29.77,100.556,3.25
261.5,31.48,100.552,2.83
256.7,32.56,100.489,2.43
243.8,33.16,100.364,2.08
226.6,33.08,100.28,2.05
214.1,32.32,100.209,2.32
209.7,31.24,100.177,2.68
206.6,29.95,100.186,3.04
204.3,28.42,100.253,3.49
204.5,26.33,100.345,4.09
208.3,25.37,100.41,4.65
214.4,24.99,100.511,4.99
222.1,24.65,100.581,5.14
230.3,24.38,100.63,5.24
237.3,24.09,100.63,5.34
243.3,23.85,100.598,5.49
249.2,23.56,100.523,5.61
254.2,23.29,100.462,5.64
257.4,22.95,100.389,5.51
260.3,22.69,100.376,5.18
263.9,22.44,100.364,4.81
36.1,22.95,100.432,5.51
35.1,24.22,100.504,5.33
35.9,25.74,100.56,5.21
41.6,28.18,100.615,5.8
48.3,29.33,100.614,6.44
53.2,30.16,100.56,6.68
56.5,30.52,100.45,6.58
58.9,30.43,100.334,6.39
60.4,30.08,100.213,6.2
62.1,29.58,100.176,6.26
63.9,28.71,100.165,6.35
65.1,27.26,100.202,5.94
65.4,25.88,100.286,5.84
64.5,25.58,100.37,6.02
62.5,25.49,100.433,6.22
59.1,25.39,100.509,6.51
54.8,25.28,100.516,6.71
51.6,25.14,100.49,6.88
48.9,24.84,100.444,6.93
45.9,24.38,100.389,6.97
43.2,24.05,100.339,6.98
40.5,23.87,100.3,6.68
37.2,23.66,100.313,6.35
33.2,23.53,100.346,6.07
37.5,24.43,100.477,6.21
34.1,24.6,100.549,6.33
31.4,25.18,100.597,6.32
32.2,26,100.681,6.35
34.9,26.72,100.656,6.76
37.7,27.19,100.612,7.26
40.4,27.55,100.523,7.36
43.5,27.71,100.424,7.24
45.3,27.36,100.325,6.9
45.5,27,100.273,6.44
45.6,26.62,100.225,5.91
46.5,25.96,100.256,5.4
47.7,24.98,100.299,5.17
49.2,24.69,100.372,5.2
50.7,24.66,100.427,5.35
50.2,24.77,100.501,5.73
48.5,24.83,100.525,6.08
46.3,24.87,100.479,6.34
43.6,24.83,100.441,6.56
40.5,24.75,100.385,6.78
37.3,24.66,100.33,7.03
34.1,24.5,100.287,6.78
31,24.37,100.283,6.37
27.9,24.25,100.303,6.02
42.8,24.08,100.369,5.08
38.3,24.39,100.443,4.73
33.6,25.05,100.508,4.4
31.9,25.78,100.574,4.33
31.3,26.46,100.602,4.54
31.2,26.9,100.571,4.71
32.2,27.14,100.471,4.75
32.6,27.16,100.382,4.68
32.6,26.97,100.293,4.52
33.8,26.59,100.26,4.62
36.8,26.17,100.248,4.62
40.4,25.69,100.266,4.65
44.8,24.67,100.306,4.92
49.4,24.45,100.384,5.32
53,24.48,100.442,5.69
54.8,24.49,100.469,5.85
54.9,24.46,100.443,5.93
53.3,24.4,100.426,5.97
50.7,24.27,100.355,5.96
47.4,24.1,100.308,5.92
43.4,23.96,100.243,5.87
39.5,23.82,100.189,5.66
35.5,23.73,100.192,5.48
31.7,23.65,100.255,5.44
6.8,22.36,100.202,6.61
4.8,22.72,100.298,6.64
4.5,23.88,100.391,6.46
9.3,25.12,100.461,6.38
16.5,26.34,100.453,6.8
22.5,27.27,100.424,7.29
27.4,27.61,100.328,7.38
31,27.44,100.196,7.08
33.4,27.34,100.104,6.62
34.2,27.04,100.08,6.16
33,26.37,100.079,5.6
33.4,25.6,100.107,5.28
36.6,24.69,100.204,5.25
39.4,24.46,100.297,5.43
41.8,24.46,100.356,5.63
42,24.45,100.396,5.82
40.7,24.44,100.406,6.03
38.6,24.37,100.384,6.16
36.5,24.28,100.357,6.21
34.6,24.19,100.3,6.22
32.4,24.11,100.225,6.27
28.8,24.02,100.203,6.16
24.7,23.9,100.211,5.99
21.1,23.8,100.227,5.94
3.3,21.6,100.333,6.04
4.3,22.23,100.381,6.32
6.5,23.93,100.463,6.33
10,25.64,100.494,6.83
13.1,26.92,100.425,7.83
15.4,28.13,100.337,8.45
17.3,29.2,100.243,8.79
18,29.66,100.124,8.92
17.4,29.46,100.028,8.87
16.4,28.79,99.966,8.57
15.5,27.77,100.001,8.11
14.9,26.33,100.056,7.26
13.8,24.61,100.152,6.68
12.5,23.97,100.238,6.44
11.6,23.78,100.339,6.21
12.8,23.67,100.394,6.15
14.6,23.59,100.395,6.2
15.3,23.55,100.363,6.38
15.6,23.42,100.313,6.55
15.3,23.24,100.267,6.74
14.3,23.03,100.215,7.01
13.8,22.74,100.179,6.97
14.3,22.48,100.191,6.79
15.8,22.24,100.238,6.65
21.9,19.52,100.609,6.19
21.7,20.91,100.684,6.03
22.6,23.48,100.738,5.54
27.8,26.11,100.809,5.79
30.9,28.12,100.78,6
32.5,29.4,100.743,5.94
34.5,30.16,100.659,5.76
37.3,30.35,100.515,5.47
40.8,29.74,100.446,5.18
44.1,28.64,100.417,5.4
46.4,27.05,100.379,5.71
48.8,25.46,100.433,5.76
49.6,23.33,100.474,5.91
48.5,22.62,100.551,6.19
46.5,22.34,100.623,6.31
46.1,21.98,100.671,6.23
46.1,21.64,100.669,6.15
46.3,21.33,100.664,6.11
46.9,20.98,100.618,6.07
46.7,20.85,100.595,6.08
44.8,20.88,100.538,6.16
39.5,20.79,100.5,6.2
33.8,20.61,100.489,6.18
29.9,20.4,100.523,6.18
28.1,20.48,100.463,6.42
28.1,21.49,100.531,6.34
29.9,23.76,100.64,6.1
35.6,25.96,100.682,6.32
39.2,27.59,100.691,6.22
41.3,28.63,100.633,5.9
43.1,29.59,100.559,5.61
43.9,30.3,100.426,5.32
43.7,30.02,100.293,5.02
46.6,29.23,100.241,4.96
50.7,27.87,100.223,4.97
55.4,26.4,100.259,4.84
58,24.5,100.32,4.79
58.3,23.69,100.388,4.9
57.9,23.32,100.488,4.92
59.1,23.12,100.544,4.99
60.2,22.88,100.539,5.04
60.4,22.71,100.532,5.07
59.3,22.55,100.504,5.04
56,22.37,100.47,4.96
50.5,22.19,100.424,4.87
42.8,22.15,100.408,4.86
35.3,22.32,100.39,5
29.9,22.47,100.407,5.17
23.7,23.7,100.451,5.19
20,23.99,100.556,5.1
18.9,24.88,100.642,5.01
24.7,26.09,100.687,5.42
31.9,27.29,100.695,5.84
36.8,28.06,100.652,5.91
40.8,28.43,100.524,5.79
45.4,28.64,100.434,5.62
49.3,28.44,100.335,5.42
51.2,27.99,100.29,5.22
50.9,27.23,100.287,5.04
49.9,26.27,100.313,4.66
48.9,24.96,100.396,4.45
47.7,24.52,100.433,4.48
47.5,24.41,100.535,4.59
45.6,24.32,100.566,4.68
42.6,24.13,100.585,4.74
40.3,23.94,100.574,4.83
38.8,23.81,100.53,4.97
36.6,23.65,100.504,5.01
33.1,23.51,100.42,5.04
28.9,23.41,100.386,4.97
25.2,23.61,100.419,4.87
22.4,23.73,100.443,4.66
21.3,23.08,100.571,4.88
17.6,23.48,100.642,4.71
15,24.45,100.705,4.67
16.9,25.89,100.775,5.06
19.7,28.61,100.785,5.63
21.1,29.99,100.713,5.72
22.3,30.49,100.568,5.49
23.7,30.91,100.449,5.22
25.2,30.55,100.323,4.98
29.3,29.86,100.265,4.91
33.9,28.72,100.256,5.08
39,27.34,100.29,5.12
43.8,25.41,100.406,5.39
45.9,24.77,100.494,5.91
45.8,24.63,100.594,6.23
45.3,24.48,100.637,6.39
44.8,24.33,100.66,6.41
43.9,24.15,100.638,6.3
42.1,23.95,100.613,6.13
40,23.73,100.596,5.9
37.5,23.57,100.537,5.63
35.4,23.47,100.492,5.52
33.3,23.45,100.477,5.46
31.6,23.4,100.487,5.42
30,23.46,100.522,5.47
29.4,24.03,100.581,5.55
31,25.2,100.623,5.69
34.2,26.64,100.706,6.11
37.4,27.98,100.696,6.6
40.2,29,100.637,6.75
42.4,29.36,100.586,6.7
43.7,29.32,100.493,6.68
44.6,28.94,100.423,6.71
44.8,28.2,100.375,6.76
43.7,27.41,100.369,6.64
41.2,26.55,100.414,6.27
39.3,25.21,100.475,6.19
38.2,24.76,100.541,6.26
36.9,24.58,100.602,6.26
34.4,24.44,100.617,6.39
31.2,24.28,100.643,6.46
27.7,24.17,100.603,6.4
24.5,24.08,100.564,6.32
21.6,23.98,100.512,6.25
18.8,23.84,100.481,6.2
19,23.7,100.426,6.14
20.9,23.57,100.427,6.16
23.1,23.49,100.445,6.3
21.4,20.03,100.512,5.66
21.2,21.13,100.601,5.56
23.5,23.5,100.699,5.22
30.7,25.77,100.771,5.92
32.8,27.47,100.751,6.37
34.2,28.71,100.655,6.53
36,29.4,100.565,6.54
38.3,29.57,100.413,6.46
41.3,29.27,100.304,6.35
44.7,28.44,100.227,6.28
47.5,27.16,100.207,6.25
49.4,25.53,100.254,6
48.3,23.2,100.297,5.98
45.5,22.64,100.372,6.22
41.7,22.52,100.486,6.44
38,22.39,100.564,6.64
34.9,22.25,100.616,6.78
33,22.09,100.603,6.84
31.6,21.89,100.593,6.84
29.1,21.67,100.542,6.88
26.1,21.43,100.474,7
23.4,21.21,100.384,7.08
22.5,20.97,100.372,7.14
22.9,20.75,100.396,7.14
7.1,21.49,100.401,6.26
7.9,22.08,100.503,6.58
10.1,24.02,100.592,6.67
14.6,25.98,100.667,6.88
17.7,27.05,100.652,7.13
19,27.88,100.602,7.3
19.8,28.08,100.533,7.25
20.2,27.73,100.426,7.12
20.4,27.16,100.353,6.88
19.4,26.53,100.302,6.55
18.9,25.84,100.285,6
20.4,24.86,100.297,5.75
22.9,23.6,100.361,5.96
26,23.24,100.435,6.32
29,23.04,100.531,6.66
30.3,22.77,100.573,6.99
30,22.48,100.566,7.22
29.2,22.23,100.508,7.38
28.5,22.06,100.477,7.54
27.1,22.06,100.391,7.69
24.5,22.16,100.346,7.78
20.9,22.14,100.3,7.62
17.7,22.02,100.309,7.44
15.6,21.89,100.33,7.3
14.1,21.77,100.412,7.24
13.4,22.01,100.483,7.22
13.7,23.1,100.602,7.05
14.5,24.37,100.647,6.71
16.5,25.83,100.647,6.7
18.8,26.99,100.603,6.87
19.4,27.33,100.538,6.67
20,27.12,100.416,6.25
19.2,26.69,100.295,5.64
17.2,26.01,100.253,5.31
15.1,25.62,100.247,5.02
11.8,24.94,100.297,4.82
8.6,24,100.346,4.91
6.2,23.63,100.401,5.1
4.2,23.52,100.462,5.25
2.3,23.38,100.503,5.33
0.4,23.26,100.497,5.41
358.3,23.09,100.469,5.51
356.1,22.88,100.443,5.54
353.4,22.71,100.372,5.56
351.8,22.57,100.317,5.61
349.9,22.5,100.308,5.66
347.5,22.46,100.263,5.74
346.1,22.4,100.273,5.83
5.1,22.73,100.142,0.69
22,24.01,100.22,0.94
54.3,26.49,100.314,1.17
81.5,27.53,100.312,1.79
91.1,28.74,100.304,2.33
98.1,29.43,100.238,2.86
104.2,29.86,100.116,3.37
110,29.7,100.013,3.92
115.9,28.82,99.904,4.41
123.5,27.53,99.881,4.9
129,26.4,99.936,5.28
134.7,25.78,99.995,5.27
140.9,25.12,100.061,5.13
147.2,25.01,100.135,4.87
152.9,24.96,100.227,4.5
160.2,24.94,100.296,4.22
169.5,24.74,100.298,4.03
179.4,24.27,100.279,3.9
189.7,23.78,100.193,3.95
199.8,23.53,100.113,4.11
209.4,23.36,100.064,4.34
218.7,23.13,100.012,4.37
227,22.88,100.05,4.31
233.1,22.67,100.049,4.3
